Time,Temperature,Humidity,Pressure,SoundLvL
1717053783432231739,23.01,986.52,52.41,-55.88
1717053783527544031,23.02,986.53,52.42,-55.62
1717053783634240593,23.02,986.45,52.41,-55.73
1717053783731687833,23.01,986.51,52.42,-55.54
1717053783827281322,23.02,986.53,52.44,-55.55
1717053783933162260,23.01,986.49,52.42,-55.55
1717053784029857624,23.02,986.50,52.43,-55.69
1717053784136418197,23.01,986.51,52.42,-55.55
1717053784243066426,23.01,986.52,52.42,-55.67
1717053784328150801,23.01,986.55,52.45,-55.57
1717053784434208093,23.01,986.46,52.45,-55.58
1717053784531208249,23.02,986.48,52.46,-55.79
1717053784637426270,23.02,986.50,52.45,-55.55
1717053784733872572,23.03,986.52,52.45,-55.62
1717053784829287468,23.01,986.46,52.46,-55.62
1717053784936436009,23.02,986.58,52.45,-55.48
1717053785032456738,23.02,986.50,52.46,-55.54
1717053785128492467,23.02,986.47,52.46,-55.63
1717053785235108353,23.01,986.57,52.45,-55.59
1717053785331222780,23.02,986.61,52.46,-55.69
1717053785437490280,23.01,986.57,52.45,-55.64
1717053785523520644,23.02,986.56,52.46,-55.73
1717053785629162415,23.01,986.55,52.47,-55.52
1717053785736399186,23.02,986.56,52.46,-55.47
1717053785833610748,23.02,986.55,52.45,-54.80
1717053785927555592,23.01,986.55,52.47,-54.18
1717053786035166790,23.02,986.59,52.44,-53.01
1717053786130979550,23.02,986.53,52.45,-52.26
1717053786237650852,23.02,986.56,52.45,-55.17
1717053786322857988,23.02,986.56,52.46,-55.28
1717053786429749498,23.02,986.51,52.45,-55.26
1717053786537136894,23.02,986.53,52.45,-55.27
1717053786631569863,23.01,986.55,52.46,-55.47
1717053786739150071,23.02,986.56,52.43,-54.99
1717053786824405331,23.02,986.53,52.44,-55.42
1717053786931334029,23.02,986.53,52.44,-55.49
1717053787037867415,23.02,986.55,52.46,-55.15
1717053787133877206,23.02,986.50,52.44,-55.24
1717053787229713144,23.02,986.55,52.45,-54.95
1717053787336186425,23.02,986.50,52.46,-55.46
1717053787432170123,23.02,986.45,52.44,-55.43
1717053787538996269,23.01,986.49,52.46,-55.47
1717053787625513717,23.02,986.47,52.44,-55.19
1717053787730814862,23.02,986.53,52.46,-55.45
1717053787837489081,23.02,986.58,52.44,-55.17
1717053787934714341,23.01,986.52,52.44,-55.26
1717053788029092310,23.02,986.51,52.45,-55.23
1717053788125498560,23.02,986.50,52.46,-55.57
1717053788232968560,23.02,986.53,52.44,-55.27
1717053788338871268,23.02,986.47,52.44,-55.22
1717053788424987675,23.02,986.53,52.44,-54.79
1717053788531213768,23.02,986.53,52.44,-55.40
1717053788626884133,23.02,986.55,52.44,-55.41
1717053788733524497,23.02,986.55,52.44,-54.35
1717053788840429445,23.01,986.52,52.45,-54.20
1717053788925509914,23.02,986.55,52.43,-54.65
1717053789032669758,23.02,986.53,52.44,-55.35
1717053789138292570,23.01,986.49,52.44,-55.52
1717053789235089080,23.01,986.55,52.43,-55.56
1717053789331188143,23.02,986.53,52.42,-55.50
1717053789427760018,23.02,986.53,52.42,-55.11
1717053789532952414,23.02,986.53,52.44,-55.16
1717053789640691216,23.01,986.49,52.42,-55.11
1717053789725753455,23.02,986.53,52.42,-53.22
1717053789832166528,23.02,986.51,52.42,-55.00
1717053789928177622,23.03,986.54,52.42,-55.26
1717053790034863976,23.01,986.52,52.44,-55.42
1717053790131970903,23.02,986.50,52.42,-54.86
1717053790226296268,23.02,986.55,52.42,-55.08
1717053790333497674,23.02,986.55,52.41,-54.90
1717053790440977674,23.02,986.58,52.41,-55.46
1717053790524904653,23.01,986.55,52.42,-55.45
1717053790632356684,23.02,986.55,52.42,-55.44
1717053790728627830,23.01,986.52,52.42,-55.44
1717053790835680955,23.02,986.53,52.41,-55.69
1717053790942278924,23.01,986.55,52.41,-55.16
1717053791027709653,23.01,986.48,52.41,-40.55
1717053791134160017,23.01,986.51,52.41,-42.67
1717053791230272101,23.02,986.50,52.42,-55.06
1717053791337132413,23.01,986.55,52.41,-54.82
1717053791431684496,23.01,986.49,52.41,-54.73
1717053791529236215,23.01,986.55,52.40,-55.15
1717053791635524600,23.02,986.53,52.42,-54.16
1717053791731804496,23.02,986.51,52.41,-52.07
1717053791827483923,23.01,986.49,52.41,-51.59
1717053791934113663,23.01,986.55,52.40,-55.01
1717053792030308507,23.01,986.52,52.41,-55.15
1717053792136847777,23.02,986.53,52.42,-55.16
1717053792232857204,23.02,986.53,52.39,-55.21
1717053792329060173,23.01,986.52,52.41,-55.45
1717053792435510746,23.01,986.55,52.42,-55.57
1717053792531757048,23.01,986.52,52.40,-24.96
1717053792628372725,23.01,986.52,52.42,-56.04
1717053792734083767,23.01,986.48,52.42,-55.58
1717053792829783142,23.01,986.52,52.38,-54.76
1717053792936250329,23.01,986.48,52.40,-55.29
1717053793021505121,23.02,986.53,52.40,-55.21
1717053793128911319,23.01,986.51,52.39,-55.37
1717053793235703141,23.02,986.53,52.40,-55.25
1717053793330861006,23.02,986.48,52.39,-55.33
1717053793437239079,23.01,986.52,52.40,-55.19
1717053793533161058,23.01,986.52,52.40,-55.15
1717053793629130329,23.01,986.49,52.39,-55.35
1717053793735576318,23.01,986.46,52.41,-55.27
1717053793831592829,23.02,986.53,52.39,-55.47
1717053793927299027,23.01,986.52,52.40,-55.48
1717053794034110068,23.01,986.57,52.39,-55.54
1717053794130168402,23.02,986.47,52.39,-55.41
1717053794236295745,23.02,986.55,52.39,-55.39
1717053794321588349,23.01,986.54,52.39,-55.32
1717053794428265381,23.01,986.46,52.38,-55.33
1717053794533815693,23.01,986.49,52.37,-55.33
1717053794630224131,23.02,986.47,52.39,-55.30
1717053794726273818,23.01,986.52,52.37,-55.35
1717053794833072464,23.01,986.51,52.36,-55.30
1717053794928637776,23.02,986.50,52.38,-55.56
1717053795035236630,23.01,986.46,52.36,-55.86
1717053795119393922,23.00,986.50,52.38,-55.59
1717053795225892620,23.01,986.52,52.36,-55.43
1717053795332721109,23.01,986.52,52.37,-55.05
1717053795428542203,23.02,986.47,52.35,-52.99
1717053795535083193,23.01,986.52,52.35,-54.66
1717053795620341891,23.01,986.48,52.36,-55.51
1717053795726302203,23.01,986.55,52.36,-55.33
1717053795833291786,23.01,986.55,52.36,-55.21
1717053795929186578,23.01,986.49,52.35,-55.40
1717053796025080172,23.02,986.55,52.35,-55.18
1717053796120527307,23.01,986.55,52.35,-55.52
1717053796227455432,23.02,986.50,52.33,-55.15
1717053796333952151,23.01,986.52,52.34,-54.41
1717053796419220015,23.01,986.52,52.32,-55.40
1717053796525323088,23.01,986.55,52.33,-55.23
1717053796632480692,23.01,986.51,52.32,-54.89
1717053796728277515,23.00,986.53,52.31,-55.22
1717053796823633192,23.02,986.50,52.32,-55.45
1717053796920164807,23.02,986.55,52.32,-55.28
1717053797026684494,23.01,986.54,52.32,-55.30
1717053797133198505,23.01,986.55,52.32,-48.14
1717053797218448713,23.01,986.51,52.32,-54.98
1717053797324992046,23.01,986.56,52.31,-54.23
1717053797420979234,23.01,986.52,52.31,-54.13
1717053797527504390,23.01,986.51,52.32,-55.29
1717053797634107202,23.02,986.53,52.31,-54.81
1717053797719478140,23.02,986.53,52.30,-55.55
1717053797826049025,23.01,986.55,52.32,-53.05
1717053797932598035,23.02,986.53,52.31,-53.72
1717053798028572358,23.01,986.57,52.31,-55.33
1717053798124556213,23.01,986.55,52.34,-55.76
1717053798220907931,23.01,986.49,52.32,-55.63
1717053798327761733,23.02,986.58,52.32,-55.33
1717053798434565171,23.00,986.48,52.32,-55.16
1717053798518703817,23.01,986.49,52.33,-55.37
1717053798626079910,23.01,986.57,52.35,-55.58
1717053798721644702,23.02,986.53,52.33,-55.46
1717053798828764077,23.01,986.54,52.34,-55.48
1717053798924746629,23.01,986.56,52.33,-55.33
1717053799020827358,23.01,986.51,52.34,-55.25
1717053799127439962,23.02,986.50,52.35,-55.54
1717053799223451577,23.02,986.55,52.35,-55.62
1717053799318864597,23.01,986.48,52.35,-55.19
1717053799425516577,23.01,986.52,52.35,-55.29
1717053799521540535,23.01,986.52,52.35,-55.63
1717053799628173660,23.01,986.55,52.36,-55.59
1717053799734876212,23.02,986.47,52.36,-55.48
1717053799820289701,23.02,986.55,52.35,-55.10
1717053799926882253,23.01,986.49,52.37,-55.35
1717053800022907774,23.01,986.57,52.35,-55.49
1717053800129634753,23.02,986.47,52.35,-55.47
1717053800225554493,23.02,986.62,52.36,-55.46
1717053800321749649,23.02,986.58,52.35,-55.42
1717053800428302878,23.01,986.46,52.34,-55.30
1717053800524356212,23.01,986.52,52.36,-54.54
1717053800619895899,23.02,986.55,52.37,-55.47
1717053800727058191,23.02,986.50,52.37,-55.40
1717053800823389180,23.01,986.55,52.36,-55.44
1717053800930335899,23.01,986.49,52.36,-55.61
1717053801026075795,23.02,986.56,52.36,-55.49
1717053801122203868,23.01,986.57,52.38,-55.22
1717053801228778451,23.02,986.53,52.38,-55.51
1717053801324806368,23.02,986.53,52.37,-55.72
1717053801420882565,23.01,986.52,52.38,-55.69
1717053801527479492,23.01,986.52,52.38,-55.58
1717053801623550534,23.02,986.51,52.39,-55.58
1717053801730368399,23.01,986.49,52.40,-55.44
1717053801815645326,23.01,986.52,52.41,-55.51
1717053801922311003,23.01,986.55,52.41,-55.46
1717053802028628815,23.02,986.55,52.42,-55.59
1717053802125004388,23.01,986.55,52.41,-55.30
1717053802231694596,23.01,986.52,52.41,-55.64
1717053802327404544,23.02,986.55,52.44,-55.69
1717053802423551471,23.01,986.48,52.42,-55.79
1717053802530360846,23.02,986.53,52.41,-55.10
1717053802626237357,23.03,986.54,52.42,-54.91
1717053802722344909,23.01,986.49,52.44,-55.34
1717053802829009700,23.02,986.59,52.45,-54.37
1717053802925123502,23.02,986.58,52.42,-54.96
1717053803031734752,23.02,986.53,52.45,-55.10
1717053803117082565,23.01,986.51,52.44,-52.72
1717053803223827304,23.01,986.57,52.42,-54.84
1717053803330629179,23.02,986.53,52.44,-55.58
1717053803426550117,23.01,986.49,52.44,-55.19
1717053803522545325,23.01,986.52,52.43,-55.10
1717053803618571210,23.02,986.50,52.43,-55.43
1717053803725277252,23.01,986.55,52.42,-55.01
1717053803832050585,23.01,986.55,52.44,-54.69
1717053803928022356,23.02,986.53,52.42,-55.76
1717053804024009908,23.02,986.53,52.44,-55.29
1717053804131450794,23.03,986.52,52.42,-55.57
1717053804227210950,23.01,986.49,52.42,-55.08
1717053804333964439,23.02,986.55,52.43,-55.17
1717053804419527564,23.02,986.56,52.43,-55.55
1717053804525897148,23.01,986.52,52.42,-55.71
1717053804632229023,23.02,986.53,52.44,-55.54
1717053804728279960,23.02,986.55,52.42,-55.24
1717053804824286575,23.01,986.51,52.44,-55.50
1717053804920419699,23.01,986.51,52.43,-55.38
1717053805026971627,23.00,986.50,52.42,-55.40
1717053805133678554,23.00,986.50,52.44,-55.54
1717053805219105429,23.02,986.58,52.43,-55.19
1717053805325757929,23.00,986.50,52.44,-55.34
1717053805432436574,23.01,986.52,52.44,-55.48
1717053805528565428,23.01,986.52,52.44,-55.30
1717053805635033345,23.01,986.49,52.44,-54.98
1717053805720631939,23.01,986.54,52.44,-54.45
1717053805827283918,23.01,986.49,52.43,-55.01
1717053805933909595,23.01,986.52,52.42,-55.04
1717053806030075949,23.01,986.55,52.44,-55.14
1717053806125956209,23.02,986.55,52.44,-54.99
1717053806221992564,23.01,986.56,52.44,-55.21
1717053806329259386,23.01,986.60,52.45,-55.52
1717053806435789803,23.02,986.53,52.43,-55.37
1717053806521446678,23.02,986.53,52.43,-55.47
1717053806627679230,23.01,986.48,52.42,-55.63
1717053806723466105,23.01,986.55,52.44,-54.98
1717053806830269074,23.01,986.54,52.43,-54.69
1717053806926165167,23.01,986.60,52.43,-55.57
1717053807022184282,23.01,986.55,52.44,-55.57
1717053807128914594,23.01,986.46,52.42,-55.18
1717053807235597511,23.01,986.54,52.42,-55.46
1717053807321006730,23.01,986.57,52.43,-55.37
1717053807427603657,23.01,986.48,52.43,-55.16
1717053807523659751,23.02,986.59,52.41,-55.54
1717053807630388032,23.02,986.53,52.41,-55.57
1717053807737012355,23.02,986.53,52.42,-55.42
1717053807822388969,23.01,986.52,52.41,-55.43
1717053807929057563,23.01,986.56,52.40,-55.53
1717053808025092511,23.02,986.53,52.40,-54.84
1717053808131775636,23.01,986.52,52.42,-55.44
1717053808227814907,23.01,986.49,52.40,-55.45
1717053808324381209,23.02,986.53,52.41,-53.10
1717053808431130115,23.01,986.59,52.41,-55.31
1717053808537589959,23.01,986.57,52.41,-55.26
1717053808622826938,23.01,986.46,52.41,-55.56
1717053808729602875,23.01,986.51,52.41,-55.82
1717053808825551990,23.02,986.53,52.40,-55.45
1717053808932298448,23.01,986.51,52.40,-55.33
1717053809027944802,23.01,986.52,52.41,-55.43
1717053809123944073,23.01,986.52,52.40,-55.55
1717053809230719698,23.02,986.58,52.40,-55.14
1717053809326649177,23.02,986.53,52.41,-55.30
1717053809423086156,23.02,986.55,52.41,-55.27
1717053809529972614,23.01,986.49,52.41,-54.90
1717053809625369073,23.01,986.52,52.41,-55.33
1717053809732405427,23.02,986.53,52.41,-54.86
1717053809838877823,23.01,986.57,52.41,-53.61
1717053809924732302,23.01,986.54,52.41,-53.56
1717053810031253239,23.01,986.57,52.42,-55.17
1717053810127281729,23.02,986.59,52.41,-55.18
1717053810232908500,23.02,986.53,52.41,-55.33
1717053810329900531,23.01,986.55,52.42,-54.94
1717053810425777093,23.02,986.53,52.41,-54.87
1717053810532426312,23.01,986.49,52.41,-54.94
1717053810628431156,23.01,986.52,52.41,-54.94
1717053810724496312,23.02,986.56,52.41,-53.49
1717053810831211989,23.01,986.51,52.41,-54.33
1717053810927132562,23.01,986.55,52.41,-54.16
1717053811033510322,23.02,986.56,52.42,-54.56
1717053811119185583,23.01,986.56,52.42,-55.23
1717053811225536520,23.01,986.52,52.41,-55.46
1717053811332678499,23.00,986.56,52.41,-54.92
1717053811428631155,23.00,986.50,52.41,-55.34
1717053811524546780,23.01,986.52,52.41,-55.45
1717053811631323655,23.01,986.55,52.41,-55.32
1717053811727245374,23.02,986.53,52.41,-55.30
1717053811834132614,23.02,986.58,52.41,-55.69
1717053811919309072,23.01,986.55,52.41,-55.42
1717053812025962718,23.02,986.58,52.41,-55.38
1717053812132299749,23.01,986.57,52.41,-55.02
1717053812228686311,23.01,986.52,52.42,-55.22
1717053812335347561,23.01,986.55,52.41,-55.15
1717053812420788967,23.01,986.60,52.42,-55.09
1717053812527357613,23.01,986.51,52.42,-55.43
1717053812634015582,23.01,986.56,52.41,-55.35
1717053812730194332,23.02,986.53,52.41,-55.50
1717053812826101467,23.01,986.52,52.42,-55.44
1717053812932747821,23.02,986.53,52.43,-55.59
1717053813028421363,23.01,986.51,52.42,-55.89
1717053813135119540,23.01,986.52,52.41,-55.43
1717053813220865217,23.01,986.54,52.42,-55.27
1717053813327590217,23.01,986.55,52.42,-55.64
1717053813433815790,23.02,986.53,52.42,-55.32
1717053813530275477,23.01,986.55,52.40,-55.50
1717053813626148030,23.01,986.55,52.41,-55.25
1717053813722216571,23.02,986.48,52.43,-55.30
1717053813828987769,23.01,986.49,52.42,-55.40
1717053813935559175,23.02,986.48,52.40,-55.81
1717053814020919592,23.01,986.49,52.40,-55.64
1717053814127493238,23.01,986.49,52.42,-54.48
1717053814223515738,23.02,986.53,52.42,-55.33
1717053814330341519,23.01,986.49,52.41,-51.56
1717053814436921310,23.01,986.54,52.40,-54.41
1717053814522315008,23.01,986.55,52.42,-54.69
1717053814628923029,23.01,986.52,52.42,-55.37
1717053814735616935,23.01,986.52,52.42,-55.43
1717053814831617039,23.01,986.56,52.40,-55.49
1717053814927623498,23.01,986.49,52.41,-55.33
1717053815023665164,23.01,986.48,52.42,-55.09
1717053815130396414,23.02,986.47,52.43,-55.42
1717053815236919904,23.01,986.51,52.42,-52.69
1717053815322351362,23.02,986.53,52.44,-50.92
1717053815428594904,23.01,986.48,52.42,-54.77
1717053815525089800,23.02,986.50,52.44,-54.32
1717053815631657508,23.01,986.52,52.44,-54.64
1717053815727703706,23.01,986.52,52.44,-55.22
1717053815823651570,23.02,986.50,52.44,-55.51
1717053815930442091,23.01,986.46,52.47,-55.32
1717053816036938185,23.02,986.47,52.44,-55.70
1717053816122315268,23.01,986.55,52.46,-55.53
1717053816228954331,23.01,986.51,52.44,-55.54
1717053816324935424,23.01,986.46,52.45,-55.55
1717053816431649487,23.01,986.46,52.46,-55.52
1717053816538314903,23.01,986.49,52.45,-55.17
1717053816623610112,23.02,986.50,52.44,-55.33
1717053816730410737,23.01,986.54,52.47,-55.26
1717053816826311414,23.01,986.46,52.47,-55.30
1717053816932960476,23.02,986.55,52.47,-55.58
1717053817028986153,23.02,986.53,52.46,-55.04
1717053817124640268,23.01,986.46,52.45,-55.41
1717053817231642507,23.02,986.53,52.46,-55.14
1717053817327653445,23.02,986.50,52.46,-55.33
1717053817423638913,23.01,986.49,52.44,-55.47
1717053817530421830,23.02,986.55,52.46,-55.31
1717053817626331465,23.01,986.52,52.47,-55.45
1717053817732983653,23.01,986.51,52.47,-55.63
1717053817828975372,23.01,986.51,52.48,-55.45
1717053817925120111,23.01,986.49,52.51,-55.55
1717053818031657663,23.01,986.46,52.50,-55.65
1717053818127727767,23.02,986.50,52.51,-56.11
1717053818223700007,23.02,986.55,52.51,-55.69
1717053818330540528,23.01,986.55,52.53,-55.47
1717053818426386830,23.02,986.58,52.52,-55.46
1717053818533109590,23.02,986.55,52.51,-55.33
1717053818618362507,23.02,986.55,52.52,-55.49
1717053818724994850,23.02,986.47,52.54,-52.54
1717053818831731361,23.02,986.47,52.53,-53.19
1717053818927680475,23.02,986.53,52.54,-54.21
1717053819034394173,23.02,986.56,52.54,-52.29
1717053819130478184,23.01,986.52,52.54,-44.38
1717053819226396621,23.01,986.57,52.54,-45.38
1717053819333047194,23.02,986.53,52.55,-52.98
1717053819428690423,23.01,986.60,52.55,-52.51
1717053819524694694,23.02,986.55,52.55,-54.33
1717053819631714069,23.01,986.46,52.55,-54.98
1717053819727719381,23.01,986.52,52.55,-55.26
1717053819834358860,23.01,986.51,52.57,-43.81
1717053819919843860,23.02,986.53,52.58,-54.33
1717053820026390267,23.02,986.53,52.58,-54.72
1717053820133085058,23.02,986.53,52.59,-49.74
1717053820229131777,23.02,986.55,52.60,-50.96
1717053820325099850,23.02,986.55,52.59,-55.16
1717053820431777089,23.02,986.53,52.61,-54.54
1717053820527843235,23.02,986.53,52.60,-54.92
1717053820634408704,23.02,986.53,52.61,-54.27
1717053820719909641,23.02,986.53,52.61,-54.88
1717053820826465214,23.02,986.53,52.61,-53.92
1717053820933125631,23.01,986.57,52.62,-54.69
1717053821029149798,23.02,986.51,52.60,-55.39
1717053821135770891,23.01,986.52,52.61,-55.47
1717053821221165735,23.02,986.53,52.61,-55.61
1717053821327754381,23.02,986.55,52.62,-55.63
1717053821434519745,23.01,986.52,52.61,-55.15
1717053821530558964,23.02,986.55,52.61,-54.98
1717053821626430058,23.02,986.47,52.60,-55.30
1717053821722418964,23.02,986.55,52.61,-54.97
1717053821829136308,23.02,986.47,52.59,-55.41
1717053821935844849,23.02,986.50,52.59,-55.24
1717053822021192453,23.01,986.52,52.58,-55.12
1717053822127761933,23.02,986.53,52.59,-55.43
1717053822234398651,23.02,986.53,52.56,-55.50
1717053822330567610,23.02,986.51,52.58,-55.50
1717053822426453703,23.02,986.56,52.57,-55.53
1717053822522485474,23.02,986.51,52.58,-55.40
1717053822629183286,23.01,986.55,52.57,-55.28
1717053822735771932,23.01,986.55,52.58,-55.08
1717053822821199068,23.02,986.53,52.59,-55.22
1717053822927820734,23.01,986.52,52.59,-55.31
1717053823023788338,23.02,986.59,52.57,-55.35
1717053823130576255,23.02,986.51,52.59,-55.29
1717053823237105734,23.02,986.53,52.57,-55.21
1717053823322437557,23.01,986.52,52.58,-55.60
1717053823429271255,23.02,986.47,52.57,-55.65
1717053823535031724,23.01,986.52,52.58,-55.34
1717053823631831203,23.02,986.53,52.57,-55.18
1717053823727737088,23.02,986.50,52.57,-54.70
1717053823823789744,23.01,986.49,52.59,-54.79
1717053823930565421,23.01,986.52,52.57,-54.76
1717053824037321932,23.02,986.58,52.58,-55.13
1717053824122412296,23.02,986.51,52.57,-55.41
1717053824229164171,23.02,986.50,52.57,-55.51
1717053824325115525,23.02,986.56,52.55,-55.90
1717053824431780630,23.02,986.51,52.57,-55.68
1717053824527496307,23.02,986.53,52.57,-55.67
1717053824622980994,23.02,986.51,52.57,-55.71
1717053824730595629,23.01,986.55,52.58,-55.73
1717053824826473181,23.02,986.47,52.57,-55.71
1717053824922557556,23.01,986.57,52.55,-55.80
1717053825029137088,23.01,986.46,52.55,-55.84
1717053825125200890,23.01,986.49,52.55,-55.62
1717053825231828077,23.02,986.50,52.55,-55.69
1717053825338488598,23.02,986.50,52.56,-55.71
